antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,connection
ALARM CLOCK BAKELIKE GREEN,ALARM CLOCK BAKELIKE RED ,0.05206761243585874,0.050709326894053726,0.03727739209175973,0.7159420289855072,14.118547273982056,0.034637078512156874,3.34189063491379,0.9802082883472873,002003
PAINTED METAL PEARS ASSORTED,ASSORTED COLOUR BIRD ORNAMENT,0.01916691820102626,0.07274373679444612,0.013733776033806218,0.7165354330708662,9.850132322671286,0.012339502781030085,3.2711540396418157,0.9160361103737007,070004
BAKING SET SPACEBOY DESIGN,BAKING SET 9 PIECE RETROSPOT ,0.02837307576214911,0.06338665861756716,0.022185330516148506,0.7819148936170213,12.33563829787234,0.020386856048882792,4.294714833656033,0.9457684285270492,006005
LE JARDIN BOTANIQUE CUSHION COVER,BELLE JARDINIERE CUSHION COVER,0.02097796559009961,0.02444913975249019,0.01192272864473287,0.5683453237410071,23.2460254019007,0.011409835432297594,2.260026159573397,0.9774875944683914,059006
CLASSIC BICYCLE CLIPS ,BICYCLE PUNCTURE REPAIR KIT ,0.012979172955025656,0.015544823422879566,0.010111681255659524,0.7790697674418605,50.11763377737638,0.009909922303898635,4.4559550097701255,0.9929344105162261,024007
BICYCLE PUNCTURE REPAIR KIT ,CLASSIC BICYCLE CLIPS ,0.015544823422879566,0.012979172955025656,0.010111681255659524,0.6504854368932039,50.11763377737638,0.009909922303898635,2.8239762551564547,0.9955221592482169,007020
CARD CHRISTMAS VILLAGE,CARD MOTORBIKE SANTA,0.019468759432538486,0.021883489284636282,0.011017204950196197,0.5658914728682171,25.859288960171078,0.01059116056176908,2.2531612478978915,0.9804166728163262,008009
CARD MOTORBIKE SANTA,CARD CHRISTMAS VILLAGE,0.021883489284636282,0.019468759432538486,0.011017204950196197,0.503448275862069,25.859288960171074,0.01059116056176908,1.974680970587249,0.9828370812047016,009008
CHARLOTTE BAG APPLES DESIGN,RED RETROSPOT CHARLOTTE BAG,0.020072441895562933,0.039088439480833084,0.011319046181708422,0.5639097744360902,14.426510291171946,0.010534445751441171,2.2034696129146414,0.9497469069254069,010066
CHARLOTTE BAG PINK POLKADOT,RED RETROSPOT CHARLOTTE BAG,0.022185330516148506,0.039088439480833084,0.016148505885904014,0.7278911564625851,18.62164788695401,0.015281315936661264,3.531349984907939,0.9677693425055498,011066
CHARLOTTE BAG SUKI DESIGN,RED RETROSPOT CHARLOTTE BAG,0.02565650467853909,0.039088439480833084,0.013281014186537881,0.5176470588235293,13.24297070179423,0.012278141456121095,1.9921337230275409,0.9488319533626225,012066
CHARLOTTE BAG VINTAGE ALPHABET ,RED RETROSPOT CHARLOTTE BAG,0.018714156353757925,0.039088439480833084,0.010262601871415635,0.5483870967741935,14.029393448748285,0.009531094703346921,2.127732741149584,0.9464327718168165,013066
STRAWBERRY CHARLOTTE BAG,RED RETROSPOT CHARLOTTE BAG,0.019015997585270148,0.039088439480833084,0.01252641110775732,0.6587301587301587,16.85230128087271,0.011783105436977819,2.815694340125931,0.9588952734012974,114066
WOODLAND CHARLOTTE BAG,RED RETROSPOT CHARLOTTE BAG,0.02324177482644129,0.039088439480833084,0.013431934802293993,0.577922077922078,14.784987213558642,0.012523450093563492,2.276621235691565,0.9545492423716336,124066
CHILDREN'S APRON DOLLY GIRL ,CHILDRENS APRON SPACEBOY DESIGN,0.017506791427709025,0.02973136130395412,0.010715363718683972,0.6120689655172413,20.586644495011377,0.010194862977473788,2.5011369353053623,0.9683780099954568,014010
PINK FAIRY CAKE CHILDRENS APRON,CHILDRENS APRON SPACEBOY DESIGN,0.025354663447026863,0.02973136130395412,0.013281014186537881,0.5238095238095238,17.618080734832006,0.012527185526854168,2.0375641412616963,0.9677778090599398,074010
CHILDRENS CUTLERY SPACEBOY ,CHILDRENS CUTLERY DOLLY GIRL ,0.019619680048294598,0.017054029580440687,0.012677331723513431,0.6461538461538461,37.88863172226004,0.012342737119611034,2.777890785968319,0.9930909863945578,018011
CHILDRENS CUTLERY DOLLY GIRL ,CHILDRENS CUTLERY SPACEBOY ,0.017054029580440687,0.019619680048294598,0.012677331723513431,0.7433628318584071,37.888631722260044,0.012342737119611034,3.8201026260187145,0.9904988557683169,015014
CHILDRENS CUTLERY POLKADOT PINK,CHILDRENS CUTLERY POLKADOT BLUE,0.020072441895562933,0.013733776033806218,0.010413522487171747,0.518796992481203,37.77526233165331,0.010137852065726496,2.0495844966797465,0.9934689978282072,017012
CHILDRENS CUTLERY POLKADOT BLUE,CHILDRENS CUTLERY POLKADOT PINK,0.013733776033806218,0.020072441895562933,0.010413522487171747,0.7582417582417582,37.77526233165331,0.010137852065726496,4.053336717613807,0.9870840402293114,016013
HOT WATER BOTTLE I AM SO POORLY,CHOCOLATE HOT WATER BOTTLE,0.049501961968004826,0.06610322970117719,0.028825837609417447,0.5823170731707318,8.809207595500613,0.025553598046787487,2.2358988369198096,0.9326504383507438,045015
HOT WATER BOTTLE TEA AND SYMPATHY,CHOCOLATE HOT WATER BOTTLE,0.06353757923332327,0.06610322970117719,0.03350437669785693,0.5273159144893111,7.977158103667067,0.029304337503139814,1.9757313582703737,0.9339852342269748,046015
HOT WATER BOTTLE I AM SO POORLY,HOT WATER BOTTLE KEEP CALM,0.049501961968004826,0.099456685783278,0.026863869604587986,0.5426829268292683,5.45647507309671,0.02194056852748035,1.9691880470872323,0.8592668976418409,045038
CHOCOLATE HOT WATER BOTTLE,HOT WATER BOTTLE KEEP CALM,0.06610322970117719,0.099456685783278,0.034560821008149716,0.5228310502283106,5.256871834313787,0.027986412862499886,1.8872630221383937,0.8670902690938653,019038
HOT WATER BOTTLE TEA AND SYMPATHY,HOT WATER BOTTLE KEEP CALM,0.06353757923332327,0.099456685783278,0.03259885300332025,0.513064133016627,5.158669112850031,0.02627961595008149,1.8494084648060483,0.8608477333094576,046038
KNITTED UNION FLAG HOT WATER BOTTLE,HOT WATER BOTTLE KEEP CALM,0.02444913975249019,0.099456685783278,0.01252641110775732,0.5123456790123457,5.15144532494052,0.010094780697722452,1.8466837582672022,0.8260765835619707,058038
CHOCOLATE HOT WATER BOTTLE,HOT WATER BOTTLE TEA AND SYMPATHY,0.06610322970117719,0.06353757923332327,0.03350437669785693,0.5068493150684931,7.977158103667066,0.029304337503139814,1.8989376865546497,0.9365511277275983,019039
CHRISTMAS CRAFT TREE TOP ANGEL,CHRISTMAS CRAFT LITTLE FRIENDS,0.043012375490492,0.052973136130395414,0.02505282221551464,0.5824561403508772,10.995311640925676,0.022774321793365124,2.2680895479230028,0.9499100328137974,020016
CHRISTMAS CRAFT WHITE FAIRY ,CHRISTMAS CRAFT LITTLE FRIENDS,0.04074856625415032,0.052973136130395414,0.02565650467853909,0.6296296296296297,11.885828848791812,0.02349792533123955,2.5569725324479324,0.9547717765520306,021016
CHRISTMAS CRAFT WHITE FAIRY ,CHRISTMAS CRAFT TREE TOP ANGEL,0.04074856625415032,0.043012375490492,0.021430727437367944,0.5259259259259259,12.227316439246264,0.01967803480494524,2.0186457704497434,0.9572213013765412,021017
CHRISTMAS GINGHAM STAR,CHRISTMAS GINGHAM TREE,0.017054029580440687,0.01584666465439179,0.011319046181708422,0.6637168141592921,41.88369152970923,0.0110487966939411,2.926561234054046,0.9930600337785966,022019
CHRISTMAS GINGHAM STAR,GINGHAM HEART DECORATION,0.017054029580440687,0.02837307576214911,0.011168125565952309,0.6548672566371682,23.080587459988703,0.010684250292616533,2.8152267292019784,0.9732717517148655,022027
CHRISTMAS GINGHAM TREE,CHRISTMAS GINGHAM STAR,0.01584666465439179,0.017054029580440687,0.011319046181708422,0.7142857142857143,41.88369152970923,0.0110487966939411,3.440310896468458,0.9918417420641006,023018
DECORATIVE WICKER HEART LARGE,IVORY WICKER HEART LARGE,0.025958345910051313,0.03154240869302747,0.01524298219136734,0.5872093023255814,18.61650161344164,0.014424193435677524,2.3461226155605535,0.9715028211838846,025041
IVORY WICKER HEART MEDIUM,IVORY WICKER HEART LARGE,0.025958345910051313,0.03154240869302747,0.014790220344099004,0.5697674418604651,18.063536218982975,0.013971431588409187,2.2510095365513414,0.9698146379717055,047041
DOLLY GIRL LUNCH BOX,SPACEBOY LUNCH BOX ,0.02958044068819801,0.03305161485058859,0.01931783881678237,0.6530612244897959,19.758829559220946,0.018340157484045373,2.7870865219012444,0.9783291213063764,026094
SPACEBOY LUNCH BOX ,DOLLY GIRL LUNCH BOX,0.03305161485058859,0.02958044068819801,0.01931783881678237,0.5844748858447488,19.758829559220946,0.018340157484045373,2.335405313069062,0.9818411503043547,111021
SPACEBOY MINI BACKPACK,DOLLY GIRL MINI BACKPACK,0.03033504376697857,0.02173256866888017,0.015997585270147902,0.527363184079602,24.266030956329462,0.015338326848408555,2.069807933658475,0.9887849643932163,112022
DOLLY GIRL MINI BACKPACK,SPACEBOY MINI BACKPACK,0.02173256866888017,0.03033504376697857,0.015997585270147902,0.736111111111111,24.266030956329462,0.015338326848408555,3.6745198341461855,0.9800900025033038,027095
WOODLAND MINI BACKPACK,SPACEBOY MINI BACKPACK,0.020072441895562933,0.03033504376697857,0.014035617265318443,0.6992481203007519,23.050836045337224,0.013426718861906406,3.2241359794747964,0.9762125961954065,125095
FELTCRAFT PRINCESS LOLA DOLL,FELTCRAFT PRINCESS CHARLOTTE DOLL,0.02897675822517356,0.028825837609417447,0.017657712043465137,0.609375,21.139888743455497,0.016822432716418933,2.4862058557198914,0.9811259096307278,029023
FELTCRAFT PRINCESS OLIVIA DOLL,FELTCRAFT PRINCESS CHARLOTTE DOLL,0.020223362511319048,0.028825837609417447,0.012828252339269545,0.6343283582089552,22.005548175353596,0.012245296975601882,2.655864035925266,0.9742597223732378,030023
FELTCRAFT PRINCESS CHARLOTTE DOLL,FELTCRAFT PRINCESS LOLA DOLL,0.028825837609417447,0.02897675822517356,0.017657712043465137,0.6125654450261779,21.139888743455494,0.016822432716418933,2.5062897186350246,0.9809734425119041,028024
FELTCRAFT PRINCESS OLIVIA DOLL,FELTCRAFT PRINCESS LOLA DOLL,0.020223362511319048,0.02897675822517356,0.01448837911258678,0.7164179104477612,24.723880597014922,0.013902371626596249,3.424134589416493,0.9793592113370303,030024
GARDENERS KNEELING PAD KEEP CALM ,GARDENERS KNEELING PAD CUP OF TEA ,0.06414126169634772,0.0516148505885904,0.03652278901297917,0.5694117647058824,11.031936704506364,0.03321214737395851,2.2025338169390665,0.9716787881453405,032025
GARDENERS KNEELING PAD CUP OF TEA ,GARDENERS KNEELING PAD KEEP CALM ,0.0516148505885904,0.06414126169634772,0.03652278901297917,0.7076023391812866,11.031936704506364,0.03321214737395851,3.200636884998491,0.9588447112172591,031026
GLASS APOTHECARY BOTTLE PERFUME,GLASS APOTHECARY BOTTLE ELIXIR,0.01977060066405071,0.01524298219136734,0.010413522487171747,0.5267175572519084,34.55475776585292,0.010112159573336986,2.0806962795634014,0.990646093427497,034028
GLASS APOTHECARY BOTTLE TONIC,GLASS APOTHECARY BOTTLE ELIXIR,0.018261394506489587,0.01524298219136734,0.011017204950196197,0.6033057851239669,39.579248833974304,0.010738846838944242,2.482408315725928,0.9928653406757708,035028
GLASS APOTHECARY BOTTLE PERFUME,GLASS APOTHECARY BOTTLE TONIC,0.01977060066405071,0.018261394506489587,0.012828252339269545,0.648854961832061,35.5315122074317,0.01246721360091305,2.795820811296736,0.9914576823801113,034030
GLASS APOTHECARY BOTTLE ELIXIR,GLASS APOTHECARY BOTTLE TONIC,0.01524298219136734,0.018261394506489587,0.011017204950196197,0.7227722772277227,39.579248833974304,0.010738846838944242,3.5412713983873054,0.9898220752637379,033030
GLASS APOTHECARY BOTTLE ELIXIR,GLASS APOTHECARY BOTTLE PERFUME,0.01524298219136734,0.01977060066405071,0.010413522487171747,0.6831683168316831,34.55475776585292,0.010112159573336986,3.0938490416540896,0.9860913987450718,033029
GLASS APOTHECARY BOTTLE TONIC,GLASS APOTHECARY BOTTLE PERFUME,0.018261394506489587,0.01977060066405071,0.012828252339269545,0.7024793388429752,35.53151220743171,0.01246721360091305,3.2946599255458295,0.9899335352895962,035029
PINK REGENCY TEACUP AND SAUCER,GREEN REGENCY TEACUP AND SAUCER,0.024750980984002413,0.028222155146392997,0.01992152127980682,0.8048780487804879,28.519368723098996,0.019222995254450884,4.980361454874737,0.9894253585061384,076031
REGENCY TEA PLATE GREEN ,GREEN REGENCY TEACUP AND SAUCER,0.014790220344099004,0.028222155146392997,0.01056444310292786,0.7142857142857143,25.309396485867076,0.01014703120972736,3.4012224569876244,0.9749080882352942,086031
ROSES REGENCY TEACUP AND SAUCER ,GREEN REGENCY TEACUP AND SAUCER,0.031995170540295804,0.028222155146392997,0.020676124358587383,0.6462264150943396,22.89784078296842,0.01977315169166385,2.7468920414528624,0.9879369718157587,092031
PINK REGENCY TEACUP AND SAUCER,REGENCY CAKESTAND 3 TIER,0.024750980984002413,0.07063084817386055,0.014035617265318443,0.5670731707317074,8.028689806128831,0.012287434485283258,2.146711843654745,0.8976647597368237,076067
GREEN REGENCY TEACUP AND SAUCER,REGENCY CAKESTAND 3 TIER,0.028222155146392997,0.07063084817386055,0.015393902807123452,0.5454545454545454,7.722610722610722,0.013400548051839432,2.0446121340175067,0.8957912719366361,036067
ROSES REGENCY TEACUP AND SAUCER ,REGENCY CAKESTAND 3 TIER,0.031995170540295804,0.07063084817386055,0.017355870811952914,0.5424528301886793,7.680112078696985,0.015096024779224504,2.0311985586303254,0.8985425902577242,092067
REGENCY TEAPOT ROSES ,REGENCY CAKESTAND 3 TIER,0.01916691820102626,0.07063084817386055,0.012224569876245095,0.6377952755905512,9.029981829194428,0.010870794186827605,2.565867006128689,0.9066352088355473,088067
PINK REGENCY TEACUP AND SAUCER,ROSES REGENCY TEACUP AND SAUCER ,0.024750980984002413,0.031995170540295804,0.018412315122245698,0.7439024390243902,23.250460193281178,0.017620403264622924,3.7798283816997973,0.9812776839125076,076075
GREEN REGENCY TEACUP AND SAUCER,ROSES REGENCY TEACUP AND SAUCER ,0.028222155146392997,0.031995170540295804,0.020676124358587383,0.732620320855615,22.89784078296842,0.01977315169166385,3.6203380621792944,0.9841012171496004,036075
REGENCY TEAPOT ROSES ,ROSES REGENCY TEACUP AND SAUCER ,0.01916691820102626,0.031995170540295804,0.011168125565952309,0.5826771653543307,18.2114098945179,0.010554876749378574,2.3195587422902344,0.9635578030715745,088075
REGENCY TEA PLATE ROSES ,ROSES REGENCY TEACUP AND SAUCER ,0.016601267733172352,0.031995170540295804,0.011620887413220645,0.7,21.87830188679245,0.011089727020912685,3.2266827648656804,0.9704025256511445,087075
GREEN REGENCY TEACUP AND SAUCER,PINK REGENCY TEACUP AND SAUCER,0.028222155146392997,0.024750980984002413,0.01992152127980682,0.7058823529411764,28.519368723098996,0.019222995254450884,3.315846664654391,0.992959569291298,036059
ROSES REGENCY TEACUP AND SAUCER ,PINK REGENCY TEACUP AND SAUCER,0.031995170540295804,0.024750980984002413,0.018412315122245698,0.5754716981132075,23.250460193281178,0.017620403264622924,2.2972532447932386,0.9886212025947338,092059
REGENCY TEA PLATE GREEN ,REGENCY TEA PLATE ROSES ,0.014790220344099004,0.016601267733172352,0.011319046181708422,0.7653061224489797,46.099257884972175,0.011073509773943422,4.1901337287890925,0.9929942810457516,086071
HAND WARMER BABUSHKA DESIGN,HAND WARMER OWL DESIGN,0.01645034711741624,0.06881980078478721,0.012073649260488983,0.7339449541284403,10.664735232576852,0.010941539649027799,3.499953162567523,0.921390210219426,037033
HAND WARMER BIRD DESIGN,HAND WARMER OWL DESIGN,0.05448234228795654,0.06881980078478721,0.03259885300332025,0.5983379501385041,8.694270301793264,0.028849389060774493,2.3183175994254603,0.9359758801099582,038033
HAND WARMER SCOTTY DOG DESIGN,HAND WARMER OWL DESIGN,0.056444310292785994,0.06881980078478721,0.03290069423483248,0.5828877005347594,8.469767332770427,0.029016208045048234,2.2324448365800613,0.9346909906261188,041033
HAND WARMER RED LOVE HEART,HAND WARMER OWL DESIGN,0.054331421672200425,0.06881980078478721,0.029429520072441897,0.5416666666666666,7.87079678362573,0.025690442456606795,2.0316658891968276,0.9231014756070612,039033
HAND WARMER RED RETROSPOT,HAND WARMER OWL DESIGN,0.03969212194385753,0.06881980078478721,0.02173256866888017,0.5475285171102662,7.95597358415049,0.019000964743978416,2.0579864907025294,0.9104458064854105,040033
HAND WARMER BABUSHKA DESIGN,HAND WARMER SCOTTY DOG DESIGN,0.01645034711741624,0.056444310292785994,0.01192272864473287,0.7247706422018347,12.840455281361917,0.01099420014761339,3.4282523392695428,0.9375440668320244,037035
HAND WARMER BIRD DESIGN,HAND WARMER SCOTTY DOG DESIGN,0.05448234228795654,0.056444310292785994,0.02897675822517356,0.5318559556786704,9.42266727894885,0.025901539991594363,2.0155242839307945,0.9453794227188081,038035
HAND WARMER RED RETROSPOT,HAND WARMER SCOTTY DOG DESIGN,0.03969212194385753,0.056444310292785994,0.020676124358587383,0.5209125475285171,9.228787539903621,0.01843572991140919,1.9694852888333119,0.928497437856403,040035
HAND WARMER SCOTTY DOG DESIGN,HAND WARMER BIRD DESIGN,0.056444310292785994,0.05448234228795654,0.02897675822517356,0.5133689839572193,9.42266727894885,0.025901539991594363,1.942986835078595,0.9473451828748133,041032
HAND WARMER UNION JACK,HAND WARMER RED LOVE HEART,0.05086024750980984,0.054331421672200425,0.02641110775731965,0.5192878338278932,9.55778107484339,0.02364779820351169,1.9672241413362253,0.9433523385503032,042034
HAPPY STENCIL CRAFT,MONSTERS STENCIL CRAFT,0.01856323573800181,0.014337458496830668,0.011620887413220645,0.6260162601626016,43.6629867351305,0.01135473779126016,2.635575926193257,0.995578464285215,043054
MONSTERS STENCIL CRAFT,HAPPY STENCIL CRAFT,0.014337458496830668,0.01856323573800181,0.011620887413220645,0.8105263157894735,43.6629867351305,0.01135473779126016,5.179805144716098,0.9913101750492654,069036
STAR WOODEN CHRISTMAS DECORATION,HEART WOODEN CHRISTMAS DECORATION,0.018865076969514036,0.019468759432538486,0.013582855418050106,0.72,36.982325581395344,0.013215575772854316,3.501897287740934,0.9916679485207404,113037
HEART WOODEN CHRISTMAS DECORATION,STAR WOODEN CHRISTMAS DECORATION,0.019468759432538486,0.018865076969514036,0.013582855418050106,0.6976744186046512,36.98232558139535,0.013215575772854316,3.245292437716223,0.9922784875070545,044096
MINT KITCHEN SCALES,IVORY KITCHEN SCALES,0.018110473890733475,0.034108059160881374,0.010715363718683972,0.5916666666666667,17.346828908554574,0.010097650603787237,2.3654496510345764,0.9597338101773877,068040
RED KITCHEN SCALES,IVORY KITCHEN SCALES,0.022487171747660732,0.034108059160881374,0.012828252339269545,0.5704697986577181,16.72536675179664,0.012061258554939433,2.248717174766073,0.9618396316377408,083040
JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG RED RETROSPOT,0.02852399637790522,0.08255357681859342,0.01448837911258678,0.5079365079365079,6.152810423377151,0.012133621186430101,1.8644878922718906,0.8620621019108281,048045
JUMBO BAG PINK POLKADOT,JUMBO BAG RED RETROSPOT,0.03833383640205252,0.08255357681859342,0.02369453667370963,0.6181102362204725,7.487382861420202,0.020529941365541392,2.4023854792585286,0.9009800040783523,051045
JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG RED RETROSPOT,0.025505584062782975,0.08255357681859342,0.013130093570781768,0.514792899408284,6.235864262302175,0.01102451637755172,1.8908347014348499,0.8616132540822665,052045
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO BAG RED RETROSPOT,0.023543616057953517,0.08255357681859342,0.012073649260488983,0.5128205128205129,6.21197206206347,0.010130039543661248,1.8831795002144665,0.8592503863987635,053045
JUMBO BAG SPACEBOY DESIGN,JUMBO BAG RED RETROSPOT,0.0246000603682463,0.08255357681859342,0.012828252339269545,0.5214723926380369,6.316775271699512,0.010797429365917488,1.9172277817765295,0.862919241656124,054045
JUMBO BAG STRAWBERRY,JUMBO BAG RED RETROSPOT,0.025354663447026863,0.08255357681859342,0.017657712043465137,0.6964285714285714,8.436079916427266,0.015564593886881422,3.0221764528328685,0.9043920877305826,055045
JUMBO STORAGE BAG SUKI,JUMBO BAG RED RETROSPOT,0.035315424086930274,0.08255357681859342,0.020676124358587383,0.5854700854700855,7.092001437522462,0.01776070978334578,2.21322126829329,0.8904424326027973,057045
JUMBO BAG VINTAGE CHRISTMAS ,JUMBO BAG 50'S CHRISTMAS ,0.049501961968004826,0.07440386356776335,0.03093872623000302,0.6250000000000001,8.400101419878299,0.027255589005398977,2.4682563638192985,0.9268339155287393,056042
JUMBO BAG PEARS,JUMBO BAG APPLES,0.028071234530636886,0.03637186839722306,0.017355870811952914,0.6182795698924731,16.998839958952395,0.016334867563857006,2.524434260255162,0.9683553875236296,050043
JUMBO BAG PEARS,JUMBO BAG VINTAGE DOILY ,0.028071234530636886,0.07078176878961666,0.014639299728342891,0.521505376344086,7.367792374532866,0.012652368096156247,1.9419616966868685,0.8892360888775053,050046
JUMBO BAG APPLES,JUMBO BAG VINTAGE DOILY ,0.03637186839722306,0.07078176878961666,0.01856323573800181,0.5103734439834025,7.210521193675959,0.015988770558663202,1.8978101162856134,0.8938238121613793,049046
VINTAGE DOILY JUMBO BAG RED ,JUMBO BAG PAISLEY PARK,0.035315424086930274,0.04557802595834591,0.019468759432538486,0.5512820512820513,12.095347257598913,0.017859152116774385,2.1269975421499723,0.9509052012690282,116044
LUNCH BAG PINK POLKADOT,LUNCH BAG  BLACK SKULL.,0.035466344702686385,0.05131300935707818,0.018110473890733475,0.5106382978723405,9.951439299123907,0.016290589013143168,1.9386212417485797,0.9325874928284567,061047
LUNCH BAG PINK POLKADOT,LUNCH BAG RED RETROSPOT,0.035466344702686385,0.054029580440688195,0.020072441895562933,0.5659574468085107,10.474955426126234,0.018156210171511963,2.1794416529062577,0.937794337196457,061049
LUNCH BAG PINK POLKADOT,LUNCH BAG VINTAGE DOILY ,0.035466344702686385,0.05870811952912768,0.01780863265922125,0.502127659574468,8.552950828638625,0.015726470255154692,1.8906289906893587,0.9155525911703163,061051
LUNCH BAG RED VINTAGE DOILY,LUNCH BAG VINTAGE DOILY ,0.01780863265922125,0.05870811952912768,0.01056444310292786,0.5932203389830509,10.104570606945233,0.009518931768119972,2.3140092061575617,0.9173720256387743,062051
LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG VINTAGE DOILY ,0.031240567461515243,0.05870811952912768,0.016752188348928464,0.5362318840579711,9.133862374725235,0.01491811338024005,2.0296606172653187,0.9192347044037338,063051
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG SPACEBOY DESIGN ,0.024901901599758528,0.049803803199517056,0.015544823422879566,0.6242424242424243,12.534031221303948,0.014304614016311452,2.5287479430980597,0.9437175705465053,060050
LUNCH BAG WOODLAND,LUNCH BAG SPACEBOY DESIGN ,0.035315424086930274,0.049803803199517056,0.019015997585270148,0.5384615384615384,10.811655011655011,0.01725715515413719,2.058758426401046,0.9407294832826748,064050
LUNCH BAG RED VINTAGE DOILY,LUNCH BAG PAISLEY PARK  ,0.01780863265922125,0.044974343495321464,0.010866284334440085,0.6101694915254238,13.567057217608918,0.010065352772042268,2.449848423207654,0.9430871406132623,062048
MINI LIGHTS WOODLAND MUSHROOMS,RABBIT NIGHT LIGHT,0.026109266525807424,0.09160881376396016,0.014186537881074554,0.5433526011560693,5.931226252487834,0.011794698946398263,1.9892617116308213,0.8536900204753851,065064
MINI PLAYING CARDS DOLLY GIRL ,MINI PLAYING CARDS SPACEBOY ,0.015997585270147902,0.01916691820102626,0.010262601871415635,0.6415094339622641,33.46961818451939,0.009955977463128768,2.736008070281348,0.9858940815590039,066053
MINI PLAYING CARDS SPACEBOY ,MINI PLAYING CARDS DOLLY GIRL ,0.01916691820102626,0.015997585270147902,0.010262601871415635,0.5354330708661418,33.46961818451939,0.009955977463128768,2.11810689272358,0.9890797679280975,067052
SET OF 60 VINTAGE LEAF CAKE CASES ,PACK OF 72 RETROSPOT CAKE CASES,0.02112888620585572,0.04361605795351645,0.010715363718683972,0.5071428571428571,11.627434503213049,0.009793804993436114,1.940489157775474,0.9337250763290815,107055
SET OF 60 VINTAGE LEAF CAKE CASES ,SET OF 60 PANTRY DESIGN CAKE CASES ,0.02112888620585572,0.03591910654995473,0.010866284334440085,0.5142857142857143,14.317887154861944,0.010107353619530085,1.9848724276912701,0.9502346935279405,107091
PAPER CHAIN KIT VINTAGE CHRISTMAS,PAPER CHAIN KIT 50'S CHRISTMAS ,0.08149713250830064,0.11605795351645035,0.05418050105644431,0.6648148148148149,5.728300341954439,0.04472211064007196,2.6371751663045133,0.8986669254153786,071056
PICTURE DOMINOES,VINTAGE HEADS AND TAILS CARD GAME ,0.018110473890733475,0.03486266223966194,0.010262601871415635,0.5666666666666667,16.25425685425685,0.009631222537162778,2.2272400102161645,0.9557874179490425,072098
PINK BLUE FELT CRAFT TRINKET BOX,PINK CREAM FELT CRAFT TRINKET BOX ,0.03033504376697857,0.03259885300332025,0.01584666465439179,0.5223880597014926,16.02473742399116,0.014857777021782769,2.0254961515242984,0.9669282934963869,073057
